generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
280,88060.000000,11940.000000,40,202372.152506,1373640205.032927,1839.076060,0.229879,4,5,1,0.003712
281,90927.000000,9073.000000,43,207540.370463,1744982685.838676,1942.598638,0.187556,4,5,1,0.007787
282,85541.000000,14459.000000,33,189036.200152,1101545024.713877,1822.283615,0.221093,4,5,1,0.022020
283,98009.000000,1991.000000,49,208191.962831,1163815372.711987,1577.082466,0.233562,4,5,0,0.000000
284,90321.000000,9679.000000,41,209638.527597,1731868197.493397,1690.547840,0.210139,4,5,1,0.021616
285,80977.000000,19023.000000,29,157788.469003,1323965693.593172,1547.087119,0.257382,4,5,1,0.014608
286,77366.000000,22634.000000,29,223764.455697,1636088135.171565,2394.114134,0.148421,4,5,1,0.016895
287,79264.000000,20736.000000,31,212608.014046,1272724959.538443,2070.798210,0.177007,4,5,1,0.027408
288,71776.000000,28224.000000,28,222465.163995,1392905981.431519,2944.886910,0.127274,4,5,1,0.043846
289,87798.000000,12202.000000,35,229048.753419,1366649249.793388,1973.172094,0.204025,4,5,1,0.037883
290,79095.000000,20905.000000,27,228156.535160,1737543243.830087,2519.674276,0.170743,4,5,1,0.025579
291,70463.000000,29537.000000,22,212059.001050,1836310590.672175,2542.668538,0.157902,4,5,1,0.032695
292,74662.000000,25338.000000,27,231451.178849,1697542044.848527,2745.826706,0.144825,4,5,2,0.030632
293,76058.000000,23942.000000,27,224761.755616,1803225599.014570,2269.718196,0.148026,4,5,1,0.055956
294,75366.000000,24634.000000,26,226460.593065,1328710129.250331,2690.233841,0.128718,4,5,1,0.027077
295,73499.000000,26501.000000,24,213043.302864,1550088586.113192,2570.089497,0.146451,4,5,1,0.030740
296,80269.000000,19731.000000,29,215045.009467,1568257993.402950,2444.172427,0.170388,4,5,1,0.031680
297,78916.000000,21084.000000,30,226071.425260,1838734070.397760,2687.374583,0.191191,4,5,1,0.017424
298,84341.000000,15659.000000,36,226272.292219,1619850505.339905,2297.140504,0.177817,4,5,1,0.022625
