Plate,Time,Temperature,Row,Column,Luminescence
# Luminescence of evolved V. harveyi
# Eric Bruger - 2012/06/27

Plate1,09:30:00,30.0,7,0,1228.145
Plate1,09:30:00,30.0,7,1,1949.098
Plate1,09:30:00,30.0,7,2,2073.467
Plate1,09:30:00,30.0,7,3,1585.706
Plate1,09:30:00,30.0,7,4,1974.36
Plate1,09:30:00,30.0,7,5,1871.367
Plate1,09:30:00,30.0,7,6,1031.875
Plate1,09:30:00,30.0,7,7,699.576
Plate1,09:30:00,30.0,7,8,431.405
Plate1,09:30:00,30.0,7,9,274.001
Plate1,09:30:00,30.0,7,10,196.27
Plate1,09:30:00,30.0,7,11,159.348
Plate1,09:45:00,30.0,0,0,2965.965
Plate1,09:45:00,30.0,0,1,1825.812
Plate1,09:45:00,30.0,0,2,1467.31
Plate1,09:45:00,30.0,0,3,1878.706
Plate1,09:45:00,30.0,0,4,1232.227
Plate1,09:45:00,30.0,0,5,622.97
Plate1,09:45:00,30.0,0,6,454.494
Plate1,09:45:00,30.0,0,7,262.509
Plate1,09:45:00,30.0,0,8,239.001
Plate1,09:45:00,30.0,0,9,203.739
Plate1,09:45:00,30.0,0,10,133.214
Plate1,09:45:00,30.0,0,11,105.787
Plate1,09:45:00,30.0,1,0,1149029.25
Plate1,09:45:00,30.0,1,1,3900.42
Plate1,09:45:00,30.0,1,2,3363.647
Plate1,09:45:00,30.0,1,3,716407.813
Plate1,09:45:00,30.0,1,4,2548.692
Plate1,09:45:00,30.0,1,5,1004.98
Plate1,09:45:00,30.0,1,6,918.783
Plate1,09:45:00,30.0,1,7,526.978
Plate1,09:45:00,30.0,1,8,338.911
Plate1,09:45:00,30.0,1,9,237.042
Plate1,09:45:00,30.0,1,10,197.862
Plate1,09:45:00,30.0,1,11,141.05
Plate1,09:45:00,30.0,2,0,1081186.375
Plate1,09:45:00,30.0,2,1,5146.36
Plate1,09:45:00,30.0,2,2,4362.75
Plate1,09:45:00,30.0,2,3,687776.688
Plate1,09:45:00,30.0,2,4,3344.057
Plate1,09:45:00,30.0,2,5,1776.836
Plate1,09:45:00,30.0,2,6,1428.13
Plate1,09:45:00,30.0,2,7,873.725
Plate1,09:45:00,30.0,2,8,581.831
Plate1,09:45:00,30.0,2,9,395.723
Plate1,09:45:00,30.0,2,10,254.673
Plate1,09:45:00,30.0,2,11,195.903
Plate1,09:45:00,30.0,3,0,1058056.0
Plate1,09:45:00,30.0,3,1,4731.047
Plate1,09:45:00,30.0,3,2,4546.898
Plate1,09:45:00,30.0,3,3,722621.875
Plate1,09:45:00,30.0,3,4,4209.946
Plate1,09:45:00,30.0,3,5,2777.898
Plate1,09:45:00,30.0,3,6,1943.353
Plate1,09:45:00,30.0,3,7,1020.652
Plate1,09:45:00,30.0,3,8,681.741
Plate1,09:45:00,30.0,3,9,411.395
Plate1,09:45:00,30.0,3,10,215.493
Plate1,09:45:00,30.0,3,11,174.353
Plate1,09:45:00,30.0,4,0,4315.733
Plate1,09:45:00,30.0,4,1,521678.719
Plate1,09:45:00,30.0,4,2,810245.187
Plate1,09:45:00,30.0,4,3,5397.116
Plate1,09:45:00,30.0,4,4,686636.5
Plate1,09:45:00,30.0,4,5,725485.875
Plate1,09:45:00,30.0,4,6,2088.321
Plate1,09:45:00,30.0,4,7,979.513
Plate1,09:45:00,30.0,4,8,671.946
Plate1,09:45:00,30.0,4,9,387.887
Plate1,09:45:00,30.0,4,10,1004.98
Plate1,09:45:00,30.0,4,11,907.029
Plate1,09:45:00,30.0,5,0,3134.441
Plate1,09:45:00,30.0,5,1,525671.25
Plate1,09:45:00,30.0,5,2,845580.125
Plate1,09:45:00,30.0,5,3,4915.195
Plate1,09:45:00,30.0,5,4,715839.75
Plate1,09:45:00,30.0,5,5,786736.875
Plate1,09:45:00,30.0,5,6,2403.724
Plate1,09:45:00,30.0,5,7,1032.406
Plate1,09:45:00,30.0,5,8,583.79
Plate1,09:45:00,30.0,5,9,425.109
Plate1,09:45:00,30.0,5,10,317.362
Plate1,09:45:00,30.0,5,11,395.723
Plate1,09:45:00,30.0,6,0,2877.809
Plate1,09:45:00,30.0,6,1,531264.25
Plate1,09:45:00,30.0,6,2,876583.625
Plate1,09:45:00,30.0,6,3,4392.135
Plate1,09:45:00,30.0,6,4,724651.437
Plate1,09:45:00,30.0,6,5,760203.812
Plate1,09:45:00,30.0,6,6,2174.519
Plate1,09:45:00,30.0,6,7,1034.365
Plate1,09:45:00,30.0,6,8,681.741
Plate1,09:45:00,30.0,6,9,423.15
Plate1,09:45:00,30.0,6,10,309.526
Plate1,09:45:00,30.0,6,11,413.354
Plate1,09:45:00,30.0,7,0,1285.121
Plate1,09:45:00,30.0,7,1,2047.182
Plate1,09:45:00,30.0,7,2,2037.387
Plate1,09:45:00,30.0,7,3,1778.795
Plate1,09:45:00,30.0,7,4,2039.346
Plate1,09:45:00,30.0,7,5,1831.689
Plate1,09:45:00,30.0,7,6,1073.546
Plate1,09:45:00,30.0,7,7,654.315
Plate1,09:45:00,30.0,7,8,423.15
Plate1,09:45:00,30.0,7,9,262.509
Plate1,09:45:00,30.0,7,10,154.763
Plate1,09:45:00,30.0,7,11,137.132
Plate1,10:00:00,30.0,0,0,3004.162
Plate1,10:00:00,30.0,0,1,1806.795
Plate1,10:00:00,30.0,0,2,1414.183
Plate1,10:00:00,30.0,0,3,1818.514
Plate1,10:00:00,30.0,0,4,1187.601
Plate1,10:00:00,30.0,0,5,587.941
Plate1,10:00:00,30.0,0,6,410.191
Plate1,10:00:00,30.0,0,7,275.414
Plate1,10:00:00,30.0,0,8,210.955
Plate1,10:00:00,30.0,0,9,167.983
Plate1,10:00:00,30.0,0,10,173.843
Plate1,10:00:00,30.0,0,11,126.964
Plate1,10:00:00,30.0,1,0,1125803.0
Plate1,10:00:00,30.0,1,1,3754.226
Plate1,10:00:00,30.0,1,2,3258.09
Plate1,10:00:00,30.0,1,3,699731.563
Plate1,10:00:00,30.0,1,4,2425.988
Plate1,10:00:00,30.0,1,5,1084.077
Plate1,10:00:00,30.0,1,6,812.569
Plate1,10:00:00,30.0,1,7,519.576
Plate1,10:00:00,30.0,1,8,334.013
Plate1,10:00:00,30.0,1,9,271.508
Plate1,10:00:00,30.0,1,10,185.563
Plate1,10:00:00,30.0,1,11,158.217
Plate1,10:00:00,30.0,2,0,1055763.875
Plate1,10:00:00,30.0,2,1,4996.52
Plate1,10:00:00,30.0,2,2,4537.496
Plate1,10:00:00,30.0,2,3,673170.625
Plate1,10:00:00,30.0,2,4,3365.521
Plate1,10:00:00,30.0,2,5,1750.149
Plate1,10:00:00,30.0,2,6,1343.865
Plate1,10:00:00,30.0,2,7,871.168
Plate1,10:00:00,30.0,2,8,560.595
Plate1,10:00:00,30.0,2,9,398.471
Plate1,10:00:00,30.0,2,10,199.236
Plate1,10:00:00,30.0,2,11,179.703
Plate1,10:00:00,30.0,3,0,1031375.062
Plate1,10:00:00,30.0,3,1,4637.114
Plate1,10:00:00,30.0,3,2,4461.318
Plate1,10:00:00,30.0,3,3,702389.938
Plate1,10:00:00,30.0,3,4,4101.912
Plate1,10:00:00,30.0,3,5,2676.01
Plate1,10:00:00,30.0,3,6,1918.132
Plate1,10:00:00,30.0,3,7,994.225
Plate1,10:00:00,30.0,3,8,701.232
Plate1,10:00:00,30.0,3,9,375.032
Plate1,10:00:00,30.0,3,10,281.274
Plate1,10:00:00,30.0,3,11,197.282
Plate1,10:00:00,30.0,4,0,4072.613
Plate1,10:00:00,30.0,4,1,508180.031
Plate1,10:00:00,30.0,4,2,780773.562
Plate1,10:00:00,30.0,4,3,5201.615
Plate1,10:00:00,30.0,4,4,669201.5
Plate1,10:00:00,30.0,4,5,716422.438
Plate1,10:00:00,30.0,4,6,2054.863
Plate1,10:00:00,30.0,4,7,1052.824
Plate1,10:00:00,30.0,4,8,644.586
Plate1,10:00:00,30.0,4,9,371.125
Plate1,10:00:00,30.0,4,10,912.187
Plate1,10:00:00,30.0,4,11,781.317
Plate1,10:00:00,30.0,5,0,3066.668
Plate1,10:00:00,30.0,5,1,510731.031
Plate1,10:00:00,30.0,5,2,821950.937
Plate1,10:00:00,30.0,5,3,4635.161
Plate1,10:00:00,30.0,5,4,700245.25
Plate1,10:00:00,30.0,5,5,774821.937
Plate1,10:00:00,30.0,5,6,2140.808
Plate1,10:00:00,30.0,5,7,1060.637
Plate1,10:00:00,30.0,5,8,707.092
