generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,mutual_info
260,61725.000000,38275.000000,18,53979.864141,58545566.562556,752.556823,0.272371,2,0,1,0.006192
261,55591.000000,44409.000000,10,40605.570935,143252881.531346,713.510558,0.344132,2,1,1,0.003366
262,63024.000000,36976.000000,13,51388.904145,33545127.465208,820.107236,0.166369,2,1,1,0.004913
263,62848.000000,37152.000000,17,50478.103507,93301625.865528,719.273909,0.313592,2,1,1,0.005483
264,67570.000000,32430.000000,20,58431.093761,81409937.665672,862.824293,0.269276,2,1,1,0.003066
265,100000.000000,1.000000,50,66663.791839,6562273.124011,678.860167,0.171560,2,1,0,0.000000
266,57160.000000,42840.000000,5,45038.264422,287650243.804164,915.428668,0.174948,2,1,1,0.002881
267,75708.000000,24292.000000,25,54757.230280,66761592.723278,632.923890,0.248350,2,1,1,0.002130
268,72491.000000,27509.000000,23,53805.163924,29197216.107699,571.553512,0.255540,2,1,2,0.002694
269,71917.000000,28083.000000,19,48638.049136,126671744.929133,635.187383,0.179207,2,1,1,0.002563
270,69220.000000,30780.000000,19,58153.731861,28088659.935163,908.371110,0.150969,2,1,1,0.002729
271,63843.000000,36157.000000,16,55040.474130,10421439.538091,1298.584406,0.207900,2,1,1,0.002935
272,72166.000000,27834.000000,27,54894.012190,31353471.041316,741.670364,0.252816,2,1,3,0.002754
273,65639.000000,34361.000000,19,45059.666131,112054976.994231,629.851725,0.230863,2,1,3,0.003121
274,64360.000000,35640.000000,15,52117.112788,76887894.286641,1011.029050,0.180389,2,1,1,0.003758
275,69429.000000,30571.000000,22,52253.762669,8872490.252800,813.496177,0.239036,2,1,1,0.002524
276,71772.000000,28228.000000,23,49548.051962,110852924.840630,777.978194,0.214290,2,1,1,0.004459
277,65352.000000,34648.000000,18,56400.875761,52745499.689308,882.160958,0.156851,2,1,1,0.003972
278,77542.000000,22458.000000,30,47535.610169,56334397.210544,535.216570,0.221852,2,1,4,0.001660
279,68477.000000,31523.000000,21,63378.165810,38283773.795038,921.436458,0.174050,2,1,1,0.007196
280,78108.000000,21892.000000,28,59194.223631,11355911.795698,811.554715,0.166484,2,1,3,0.003259
281,60390.000000,39610.000000,13,48443.396700,120423896.560498,685.022168,0.279039,2,1,1,0.006613
282,68009.000000,31991.000000,23,63207.994390,5109680.505923,951.773762,0.146022,2,1,1,0.015591
283,56757.000000,43243.000000,10,41473.801684,273171057.166481,699.783938,0.131855,2,1,1,0.007336
284,70016.000000,29984.000000,20,54172.567360,48284231.491661,811.358685,0.157605,2,1,1,0.005874
285,100000.000000,1.000000,50,64829.138642,3914695.802634,733.466264,0.243680,2,1,1,0.001911
286,58971.000000,41029.000000,13,50771.711934,31643702.498713,936.004705,0.190897,2,1,1,0.005885
287,69903.000000,30097.000000,25,61096.439942,21107185.672247,1011.161732,0.152715,2,1,1,0.003478
288,64975.000000,35025.000000,16,49701.002441,43837182.820588,718.290978,0.344371,2,1,1,0.002935
289,63406.000000,36594.000000,17,43490.245875,116054346.899437,743.774005,0.359201,2,1,1,0.004123
290,53444.000000,46556.000000,8,45824.775397,231044243.526128,986.290179,0.159108,2,1,1,0.006598
291,66257.000000,33743.000000,21,52787.204279,9482689.611915,777.323006,0.345270,2,1,1,0.003875
292,72600.000000,27400.000000,19,62409.985670,9332799.998684,921.422503,0.326054,2,1,1,0.004899
293,70919.000000,29081.000000,24,58663.400286,50291907.184767,1034.797816,0.147368,2,1,1,0.003513
294,70456.000000,29544.000000,23,55543.630345,16253851.797668,692.582739,0.263297,2,1,2,0.004471
295,64135.000000,35865.000000,17,43892.231187,139387431.251647,675.222639,0.267998,2,1,2,0.003099
296,76341.000000,23659.000000,26,63498.529524,1698458.234290,729.489480,0.184219,2,1,2,0.005013
297,70478.000000,29522.000000,21,52504.123240,40122197.224599,719.157036,0.311641,2,1,1,0.004203
298,57964.000000,42036.000000,16,54866.048795,23049352.423257,958.434620,0.185469,2,1,1,0.004448
299,65615.000000,34385.000000,19,61354.286823,11411700.085339,1233.178440,0.229247,2,1,1,0.003365
300,65849.000000,34151.000000,21,45778.381970,125138459.928649,489.952579,0.312952,2,1,1,0.002680
301,70027.000000,29973.000000,20,60923.094753,12391885.676040,976.759769,0.167839,2,1,1,0.004323
302,66087.000000,33913.000000,19,56752.716590,53762296.461729,795.742391,0.279465,2,1,1,0.002575
303,64319.000000,35681.000000,17,52570.962055,55803895.226936,865.578185,0.177463,2,1,1,0.003803
304,69849.000000,30151.000000,20,54619.437622,10825454.603041,787.548013,0.215335,2,1,1,0.002969
305,74409.000000,25591.000000,31,58780.103882,3189320.162494,759.396555,0.300497,2,1,1,0.003823
306,60011.000000,39989.000000,14,50743.410073,92011506.750922,1100.042569,0.180946,2,1,1,0.002316
307,71035.000000,28965.000000,20,59295.796239,9758412.968677,982.392174,0.143357,2,1,1,0.006036
308,58295.000000,41705.000000,12,53779.332887,89144326.435650,1186.624495,0.097217,2,1,1,0.003099
309,65419.000000,34581.000000,19,56626.872222,9531926.695696,684.170911,0.373012,2,1,1,0.003305
310,68947.000000,31053.000000,16,54452.165240,61032443.623679,644.088077,0.229161,2,1,1,0.004521
311,65705.000000,34295.000000,19,58111.450465,33993304.460322,1016.942975,0.191784,2,1,2,0.003213
312,67513.000000,32487.000000,21,57218.823929,19929907.140139,962.287038,0.262746,2,1,1,0.004884
313,66695.000000,33305.000000,17,58325.671363,64603429.378309,977.677113,0.338388,2,1,1,0.004067
314,56966.000000,43034.000000,6,53778.602597,116461816.309999,1636.990036,0.194260,3,3,1,0.004122
315,64014.000000,35986.000000,13,57582.466530,99130036.543749,978.908660,0.230014,3,3,3,0.005252
316,100000.000000,1.000000,50,62799.219922,2180606.533053,626.469590,0.182940,3,3,0,0.000000
317,74561.000000,25439.000000,28,60999.378278,5604858.940606,738.213552,0.197464,3,3,1,0.003350
318,50890.000000,49110.000000,4,39282.805743,283163037.393961,1079.469501,0.116086,3,3,2,0.010247
319,52679.000000,47321.000000,4,44915.824608,119407515.418895,1625.810215,0.091894,3,3,2,0.006494
320,72322.000000,27678.000000,18,55595.675108,56333005.171551,768.366346,0.237517,3,3,1,0.003630
321,61143.000000,38857.000000,15,49532.373384,48214159.589756,1066.798981,0.167430,3,3,1,0.006245
322,66910.000000,33090.000000,22,60028.501823,11045318.061274,897.483563,0.160829,3,3,1,0.003999
323,70808.000000,29192.000000,22,55600.115961,19972687.489934,792.629020,0.133653,3,3,1,0.003529
324,70307.000000,29693.000000,23,54013.332227,60366034.537147,601.597778,0.176259,3,3,1,0.004192
325,70931.000000,29069.000000,25,50980.447669,34200375.543060,680.165943,0.257228,3,3,1,0.003760
326,73025.000000,26975.000000,25,54197.524049,93192726.996140,840.648256,0.221252,3,3,1,0.004267
327,62525.000000,37475.000000,13,51910.053491,174593749.271253,981.745915,0.132058,3,3,1,0.006098
328,62989.000000,37011.000000,19,52048.476731,21980161.600725,967.571537,0.182474,3,3,1,0.005638
329,80473.000000,19527.000000,32,232903.546620,1787515218.355418,2468.933217,0.166272,3,3,1,0.019663
330,84540.000000,15460.000000,37,232958.555851,2031965018.195894,2603.373307,0.223746,3,3,1,0.015519
331,79562.000000,20438.000000,30,232857.818050,1995396151.914150,2666.915252,0.211797,3,3,1,0.012309
332,83032.000000,16968.000000,30,235299.849430,1775707889.915711,2518.843791,0.138023,3,3,1,0.015295
333,79545.000000,20455.000000,30,231796.045012,2037391881.885219,2885.068437,0.131797,3,3,1,0.022800
334,72138.000000,27862.000000,26,230070.227450,2400495584.411962,2949.309180,0.155911,3,3,1,0.015901
335,82749.000000,17251.000000,32,231095.228277,2337486828.508204,2628.613702,0.209675,3,3,1,0.013286
336,99011.000000,989.000000,49,234052.580846,1932690624.515339,2044.338575,0.200190,3,3,1,0.029257
337,82982.000000,17018.000000,33,234526.376605,1841972257.603030,2515.072145,0.160672,3,3,1,0.026249
338,75757.000000,24243.000000,28,234505.199106,1746795337.253098,2954.519537,0.116587,3,3,1,0.011815
339,85667.000000,14333.000000,37,230319.349400,2024629655.011188,2321.788223,0.219845,3,3,1,0.017807
340,75486.000000,24514.000000,28,232549.107907,1863826301.005520,3254.418131,0.150623,3,3,1,0.014158
341,76018.000000,23982.000000,30,234742.420346,1751143056.314826,2854.871166,0.297498,3,3,1,0.012612
342,79747.000000,20253.000000,30,229972.587224,2063514635.235376,2587.931720,0.163561,3,3,1,0.012417
343,83098.000000,16902.000000,31,226729.267017,1970771462.583163,2247.683069,0.214904,3,3,1,0.014642
